t,x,y,z
189.607952,0.448,-0.76,0.414
189.658,0.726,-0.658,0.408
189.707856,0.622,-0.984,0.366
189.757904,0.448,-0.858,0.354
189.807952,0.392,-0.738,0.406
189.858,0.318,-0.832,0.432
189.907856,0.252,-0.848,0.432
189.957904,0.286,-0.818,0.56
190.007952,0.278,-0.74,0.56
190.058,0.418,-0.744,0.496
190.107856,0.376,-0.528,0.56
190.157904,0.428,-0.676,0.568
190.207952,0.38,-0.672,0.48
190.258,0.414,-0.808,0.536
190.307856,0.462,-0.826,0.582
190.357904,0.472,-0.712,0.662
190.407952,0.492,-0.712,0.642
190.458,0.496,-0.692,0.56
190.508856,0.536,-0.656,0.532
190.558904,0.466,-0.448,0.44
190.608952,0.638,-0.734,0.568
190.659,0.582,-0.698,0.582
191.509856,0.53,-0.81,0.338
191.559904,0.53,-0.77,0.364
191.609952,0.526,-0.8,0.376
191.66,0.536,-0.802,0.38
192.309856,0.524,-0.796,0.376
192.359904,0.522,-0.794,0.358
192.409952,0.518,-0.808,0.358
192.46,0.51,-0.814,0.358
192.710856,0.472,-0.798,0.344
192.760904,0.498,-0.788,0.352
192.810952,0.504,-0.81,0.448
192.861,0.518,-0.784,0.368
193.110856,0.476,-0.818,0.366
193.160904,0.48,-0.812,0.364
193.210952,0.482,-0.808,0.374
193.261,0.48,-0.81,0.376
194.311856,0.688,-0.882,0.414
194.361904,0.67,-0.724,0.384
194.411952,0.622,-0.576,0.312
194.462,0.654,-0.706,0.344
194.712856,0.092,-0.698,0.55
194.762904,0.16,-0.682,0.46
194.812952,0.364,-0.792,0.572
194.863,0.156,-0.874,0.066
194.912856,0.046,-1.128,-0.05
194.962904,-0.032,-1.124,-0.158
195.012952,-0.098,-1.32,-0.21
195.063,-0.084,-1.21,-0.328
195.112856,0.06,-0.744,-0.196
195.162904,-0.002,-0.754,-0.098
195.212952,-0.032,-0.93,-0.08
195.263,-0.002,-1.128,-0.062
195.312856,0.016,-1.018,-0.008
195.362904,0.016,-0.852,0.096
195.412952,-0.008,-0.912,-0.004
195.463,0.024,-1.042,-0.018
195.512856,-0.024,-0.948,-0.008
195.562904,0.024,-0.904,0.134
195.612952,-0.024,-0.964,0.076
195.663,-0.046,-0.996,0.062
195.713856,-0.04,-1.0,0.088
195.763904,-0.008,-0.946,0.066
195.813952,-0.032,-0.974,0.038
195.864,0.004,-1.0,0.024
195.913856,0.014,-0.994,0.044
195.963904,0.024,-0.96,0.032
196.013952,0.016,-0.946,0.044
196.064,0.006,-1.018,-0.016
196.113856,-0.018,-0.976,-0.016
196.163904,-0.002,-0.976,0.008
196.213952,-0.008,-0.968,0.016
196.264,-0.014,-0.954,0.038
196.313856,-0.03,-0.962,0.022
196.363904,-0.018,-0.964,0.03
196.413952,-0.014,-0.968,0.032
196.464,-0.026,-0.976,0.038
196.513856,-0.036,-0.976,0.016
196.563904,-0.024,-0.97,0.024
196.613952,-0.03,-0.964,0.028
196.664,-0.02,-0.976,0.016
196.714856,-0.026,-0.97,0.012
196.764904,-0.034,-0.976,0.03
196.814952,-0.03,-0.978,0.024
196.865,-0.032,-0.974,0.038
196.914856,-0.03,-0.968,0.028
196.964904,-0.026,-0.976,0.032
197.014952,-0.04,-0.954,0.032
197.065,-0.042,-0.97,0.03
197.114856,-0.036,-0.972,0.03
197.164904,-0.026,-0.976,0.028
197.214952,-0.05,-0.976,0.018
197.265,-0.04,-0.968,0.032
197.314856,-0.036,-0.964,0.024
197.364904,-0.032,-0.968,0.044
197.414952,-0.026,-0.974,0.032
197.465,-0.026,-0.976,0.018
197.514856,-0.032,-0.976,0.024
197.564904,-0.032,-0.968,0.024
197.614952,-0.04,-0.974,0.024
197.665,-0.028,-0.978,0.028
197.915856,-0.032,-0.97,0.024
197.965904,-0.026,-0.976,0.012
198.015952,-0.03,-0.962,0.02
198.066,-0.032,-0.984,0.008
198.115856,-0.03,-0.98,0.022
198.165904,-0.014,-0.964,0.014
198.215952,-0.02,-0.976,0.014
198.266,-0.03,-0.964,0.014
198.315856,-0.024,-0.976,0.006
198.365904,-0.03,-0.96,0.006
198.415952,-0.04,-0.982,0.006
198.466,-0.04,-0.946,0.008
198.515856,-0.026,-0.968,0.024
198.565904,-0.02,-0.97,0.002
198.615952,-0.036,-0.968,0.02
198.666,-0.032,-0.972,0.012
198.716856,-0.032,-0.968,0.016
198.766904,-0.026,-0.968,0.016
198.816952,-0.04,-0.976,0.006
198.867,-0.03,-0.974,-0.004
198.916856,-0.034,-0.958,-0.004
198.966904,-0.028,-0.978,-0.004
199.016952,-0.018,-0.97,0.008
199.067,-0.032,-0.978,0.012
199.116856,-0.03,-0.968,0.006
199.166904,-0.02,-0.974,0.014
199.216952,-0.026,-0.97,-0.01
199.267,-0.032,-0.98,0.008
199.316856,-0.03,-0.962,0.014
199.366904,-0.016,-0.97,0.012
199.416952,-0.018,-0.97,0.014
199.467,-0.04,-0.97,0.024
199.516856,-0.02,-0.976,-0.002
199.566904,-0.02,-0.97,0.012
199.616952,-0.032,-0.968,0.02
199.667,-0.02,-0.968,0.024
199.716856,-0.026,-0.984,0.018
199.766904,-0.032,-0.968,-0.002
199.816952,-0.016,-0.974,0.014
199.867,-0.026,-0.968,-0.002
199.917856,-0.032,-0.964,0.012
199.967904,-0.03,-0.96,-0.01
200.017952,-0.026,-0.974,0.012
200.068,-0.024,-0.97,0.008
200.117856,-0.018,-0.984,0.024
200.167904,-0.032,-0.976,-0.002
200.217952,-0.022,-0.962,0.006
200.268,-0.032,-0.968,0.006
200.317856,0.024,-0.974,0.012
200.367904,-0.064,-0.946,0.038
200.417952,-0.018,-0.97,-0.036
200.468,-0.046,-0.968,-0.008
200.517856,0.028,-0.89,-0.01
200.567904,0.022,-0.952,-0.084
200.617952,0.046,-0.976,-0.084
200.668,0.134,-0.96,-0.158
200.918856,-0.018,-0.822,-0.288
200.968904,-0.032,-0.856,-0.366
201.018952,-0.078,-1.022,-0.45
201.069,0.054,-0.95,-0.366
201.318856,0.13,-0.84,-0.528
201.368904,0.086,-0.83,-0.52
201.418952,0.014,-0.808,-0.538
201.469,-0.026,-0.788,-0.456
201.518856,-0.068,-0.818,-0.5
201.568904,0.054,-0.786,-0.5
201.618952,-0.034,-0.666,-0.482
201.669,-0.282,-0.692,-0.372
203.920856,-0.016,-0.626,-0.648
203.970904,-0.03,-0.612,-0.64
204.020952,-0.01,-0.634,-0.658
204.071,-0.018,-0.628,-0.664
204.121856,-0.018,-0.624,-0.65
204.171904,-0.02,-0.626,-0.644
204.221952,-0.004,-0.642,-0.664
204.272,-0.02,-0.628,-0.644
204.321856,-0.016,-0.64,-0.638
204.371904,-0.016,-0.632,-0.654
204.421952,-0.008,-0.648,-0.652
204.472,-0.016,-0.634,-0.648
204.521856,-0.016,-0.638,-0.65
204.571904,-0.02,-0.626,-0.64
204.621952,-0.01,-0.634,-0.648
204.672,-0.014,-0.64,-0.648
204.721856,-0.016,-0.64,-0.648
204.771904,-0.024,-0.634,-0.644
204.821952,-0.016,-0.65,-0.642
204.872,-0.03,-0.638,-0.638
204.921856,-0.02,-0.648,-0.648
204.971904,-0.018,-0.648,-0.634
205.021952,-0.016,-0.64,-0.64
205.072,-0.02,-0.638,-0.64
205.122856,-0.016,-0.638,-0.634
205.172904,-0.018,-0.638,-0.648
205.222952,-0.016,-0.648,-0.654
205.273,-0.016,-0.644,-0.634
205.522856,-0.024,-0.644,-0.644
205.572904,-0.01,-0.642,-0.64
205.622952,-0.03,-0.634,-0.63
205.673,-0.016,-0.648,-0.636
205.722856,-0.018,-0.65,-0.64
205.772904,-0.016,-0.64,-0.64
205.822952,-0.016,-0.644,-0.64
205.873,-0.018,-0.644,-0.644
205.922856,-0.006,-0.64,-0.64
205.972904,-0.016,-0.648,-0.634
206.022952,-0.016,-0.64,-0.64
206.073,-0.012,-0.642,-0.648
206.123856,-0.032,-0.64,-0.626
206.173904,-0.016,-0.638,-0.64
206.223952,-0.024,-0.65,-0.638
206.274,-0.026,-0.64,-0.638
206.323856,-0.03,-0.648,-0.626
206.373904,-0.016,-0.656,-0.644
206.423952,-0.016,-0.656,-0.642
206.474,-0.02,-0.64,-0.644
206.523856,-0.026,-0.64,-0.654
206.573904,-0.016,-0.632,-0.644
206.623952,-0.008,-0.632,-0.65
206.674,-0.02,-0.64,-0.662
206.723856,-0.008,-0.634,-0.65
206.773904,-0.008,-0.634,-0.654
206.823952,-0.004,-0.656,-0.64
206.874,-0.016,-0.626,-0.648
208.125856,0.018,-0.558,-0.708
208.175904,0.008,-0.554,-0.708
208.225952,0.002,-0.558,-0.698
208.276,0.006,-0.57,-0.712
208.525856,-0.144,-0.76,-0.556
208.575904,-0.212,-0.656,-0.306
208.625952,0.062,-0.914,-0.274
208.676,-0.008,-0.922,-0.32
209.526856,0.198,-0.898,0.032
209.576904,0.12,-0.98,0.204
209.626952,0.03,-0.994,0.312
209.677,0.126,-0.962,0.364
209.726856,-0.018,-0.946,0.304
209.776904,0.146,-1.01,0.37
209.826952,0.2,-0.84,0.184
209.877,0.334,-0.818,0.166
210.727856,0.07,-0.904,0.056
210.777904,0.024,-1.028,-0.052
210.827952,-0.016,-0.992,-0.062
210.878,0.022,-0.956,-0.016
210.927856,0.032,-0.968,-0.018
210.977904,0.054,-0.976,-0.016
211.027952,0.034,-0.968,-0.008
211.078,0.048,-0.976,-0.014
211.127856,0.04,-0.97,-0.02
211.177904,0.032,-0.964,-0.008
211.227952,0.05,-0.968,-0.002
211.278,0.038,-0.974,-0.008
211.328856,0.038,-0.97,-0.004
211.378904,0.054,-0.974,-0.01
211.428952,0.044,-0.978,-0.02
211.479,0.046,-0.978,-0.018
211.728856,0.05,-0.976,-0.018
211.778904,0.04,-0.968,-0.016
211.828952,0.054,-0.974,-0.01
211.879,0.05,-0.978,-0.026
211.928856,0.054,-0.978,-0.016
211.978904,0.048,-0.97,-0.008
212.028952,0.056,-0.978,-0.02
212.079,0.06,-0.962,-0.004
212.529856,0.046,-0.968,-0.002
212.579904,0.032,-0.962,0.014
212.629952,0.044,-0.968,0.01
212.68,0.048,-0.96,0.024
212.729856,0.046,-0.976,0.008
212.779904,0.054,-0.976,0.006
212.829952,0.046,-0.98,0.016
212.88,0.048,-0.978,0.014
212.929856,0.038,-0.964,0.024
212.979904,0.044,-0.986,0.006
213.029952,0.044,-0.974,0.012
213.08,0.048,-0.968,0.008
213.129856,0.142,-0.968,-0.016
213.179904,0.06,-0.984,-0.004
213.229952,0.062,-0.964,0.014
213.28,0.06,-0.97,-0.01
213.530856,0.054,-0.986,-0.026
213.580904,0.048,-0.962,-0.016
213.630952,0.056,-0.968,-0.02
213.681,0.062,-0.968,-0.016
215.331856,0.076,-0.976,-0.05
215.381904,0.072,-0.964,-0.056
215.431952,0.072,-0.968,-0.048
215.482,0.064,-0.998,-0.052
215.532856,0.046,-1.0,-0.114
215.582904,0.004,-0.992,0.002
215.632952,-0.028,-1.018,0.134
215.683,-0.114,-1.2,0.012
215.732856,0.016,-0.928,0.078
215.782904,0.088,-0.954,0.128
215.832952,0.114,-0.968,0.068
215.883,0.13,-0.984,0.066
215.932856,0.096,-0.916,0.044
215.982904,0.08,-0.816,0.062
216.032952,0.078,-0.778,0.13
216.083,0.08,-0.762,0.102
216.132856,0.156,-0.818,0.078
216.182904,0.158,-0.808,0.072
216.232952,0.178,-0.912,0.048
216.283,0.188,-0.912,0.078
216.332856,0.178,-0.942,0.102
216.382904,0.228,-1.098,0.104
216.432952,0.268,-1.038,0.024
216.483,0.32,-0.826,-0.05
216.533856,0.32,-0.8,-0.106
216.583904,0.354,-0.706,-0.206
216.633952,0.422,-0.856,-0.18
216.684,0.422,-1.12,-0.206
216.733856,0.39,-1.184,-0.228
216.783904,0.334,-1.024,-0.2
216.833952,0.332,-0.93,-0.194
216.884,0.352,-0.852,-0.29
216.933856,0.37,-0.878,-0.344
216.983904,0.322,-0.844,-0.354
217.033952,0.304,-0.804,-0.378
217.084,0.252,-0.734,-0.386
217.133856,0.248,-0.692,-0.462
217.183904,0.216,-0.706,-0.514
217.233952,0.244,-0.738,-0.522
217.284,0.23,-0.746,-0.522
217.534856,0.242,-0.73,-0.53
217.584904,0.262,-0.73,-0.51
217.634952,0.262,-0.722,-0.498
217.685,0.254,-0.73,-0.512
217.934856,0.296,-0.754,-0.482
217.984904,0.262,-0.744,-0.496
218.034952,0.246,-0.73,-0.522
218.085,0.242,-0.738,-0.52
218.134856,0.248,-0.73,-0.52
218.184904,0.254,-0.738,-0.532
218.234952,0.24,-0.718,-0.502
218.285,0.24,-0.73,-0.516
218.334856,0.242,-0.714,-0.498
218.384904,0.248,-0.738,-0.508
218.434952,0.24,-0.754,-0.504
218.485,0.248,-0.744,-0.498
218.535856,0.246,-0.736,-0.498
218.585904,0.236,-0.736,-0.51
218.635952,0.248,-0.75,-0.516
218.686,0.238,-0.744,-0.504
218.735856,0.254,-0.738,-0.504
218.785904,0.242,-0.746,-0.506
218.835952,0.248,-0.75,-0.492
218.886,0.252,-0.738,-0.496
218.935856,0.248,-0.75,-0.5
218.985904,0.23,-0.736,-0.49
219.035952,0.252,-0.746,-0.496
219.086,0.226,-0.738,-0.504
219.135856,0.248,-0.73,-0.494
219.185904,0.248,-0.75,-0.506
219.235952,0.252,-0.744,-0.488
219.286,0.262,-0.744,-0.498
219.335856,0.258,-0.744,-0.482
219.385904,0.252,-0.746,-0.498
219.435952,0.248,-0.736,-0.49
219.486,0.254,-0.754,-0.492
219.535856,0.258,-0.762,-0.498
219.585904,0.242,-0.75,-0.496
219.635952,0.248,-0.74,-0.516
219.686,0.262,-0.746,-0.504
219.736856,0.262,-0.744,-0.496
219.786904,0.252,-0.75,-0.488
219.836952,0.24,-0.75,-0.5
219.887,0.252,-0.754,-0.5
219.936856,0.24,-0.754,-0.506
219.986904,0.262,-0.746,-0.496
220.036952,0.246,-0.744,-0.496
220.087,0.254,-0.746,-0.494
220.136856,0.248,-0.744,-0.498
220.186904,0.252,-0.754,-0.498
220.236952,0.248,-0.752,-0.504
220.287,0.254,-0.738,-0.484
220.336856,0.248,-0.74,-0.494
220.386904,0.254,-0.744,-0.496
220.436952,0.252,-0.744,-0.498
220.487,0.24,-0.75,-0.496
220.536856,0.248,-0.744,-0.5
220.586904,0.246,-0.744,-0.496
220.636952,0.242,-0.752,-0.506
220.687,0.24,-0.74,-0.498
220.737856,0.24,-0.752,-0.496
220.787904,0.254,-0.752,-0.498
220.837952,0.248,-0.738,-0.488
220.888,0.24,-0.746,-0.51
220.937856,0.262,-0.754,-0.492
220.987904,0.24,-0.744,-0.5
221.037952,0.248,-0.744,-0.498
221.088,0.248,-0.74,-0.496
221.137856,0.254,-0.75,-0.498
221.187904,0.262,-0.744,-0.5
221.237952,0.24,-0.744,-0.496
221.288,0.238,-0.738,-0.498
221.337856,0.248,-0.744,-0.502
221.387904,0.252,-0.746,-0.506
221.437952,0.254,-0.754,-0.496
221.488,0.246,-0.75,-0.492
221.537856,0.248,-0.742,-0.492
221.587904,0.236,-0.75,-0.498
221.637952,0.254,-0.746,-0.5
221.688,0.26,-0.746,-0.506
221.738856,0.254,-0.746,-0.494
221.788904,0.246,-0.738,-0.496
221.838952,0.238,-0.746,-0.5
221.889,0.252,-0.754,-0.498
221.938856,0.248,-0.752,-0.496
221.988904,0.258,-0.746,-0.5
222.038952,0.248,-0.744,-0.51
222.089,0.23,-0.738,-0.528
222.338856,0.146,-0.536,-0.43
222.388904,0.306,-0.634,-0.456
222.438952,0.278,-0.616,-0.496
222.489,0.248,-0.778,-0.586
222.739856,0.526,-0.77,-0.762
222.789904,0.51,-0.612,-0.53
222.839952,0.536,-0.186,-0.592
222.89,1.038,-1.33,-1.508
222.939856,1.008,-0.964,-1.576
222.989904,0.894,-0.698,-0.538
223.039952,0.91,-0.804,-0.178
223.09,0.704,-0.666,-0.146
223.139856,0.722,-0.434,-0.242
223.189904,0.608,-0.314,-0.272
223.239952,0.52,-0.354,0.016
223.29,0.496,-0.218,-0.04
223.339856,0.482,-0.098,-0.158
223.389904,0.386,-0.096,-0.072
223.439952,0.55,-0.114,0.028
223.49,0.774,0.062,-0.05
223.539856,1.046,-0.226,-0.256
223.589904,0.966,-0.294,-0.232
223.639952,0.92,-0.404,-0.09
223.69,0.908,-0.5,0.1
223.740856,0.888,-0.262,0.016
223.790904,1.06,-0.324,-0.04
223.840952,0.944,-0.602,0.07
223.891,0.864,-0.648,0.07
223.940856,0.87,-0.468,0.024
223.990904,0.96,-0.26,0.008
224.040952,1.054,-0.154,-0.036
224.091,0.96,-0.25,0.088
224.140856,0.924,-0.318,0.126
224.190904,0.828,-0.242,0.086
224.240952,0.936,-0.2,0.04
224.291,0.984,-0.248,0.018
224.340856,0.888,-0.208,-0.016
224.390904,1.016,-0.168,-0.06
224.440952,1.022,-0.218,0.014
224.491,0.972,-0.436,0.096
224.540856,0.862,-0.378,0.056
224.590904,0.904,-0.28,0.014
224.640952,0.99,-0.25,-0.048
224.691,1.008,-0.192,-0.068
224.740856,0.934,-0.206,-0.09
224.790904,0.918,-0.218,-0.104
224.840952,0.934,-0.164,-0.112
224.891,0.93,-0.128,-0.12
225.142856,0.926,-0.048,-0.092
225.192904,0.91,-0.158,-0.04
225.242952,0.91,-0.208,0.002
225.293,0.974,-0.228,-0.072
225.342856,1.022,-0.242,-0.122
225.392904,0.96,-0.264,-0.148
225.442952,0.95,-0.206,-0.146
225.493,0.946,-0.196,-0.152
225.542856,0.962,-0.186,-0.144
225.592904,0.908,-0.178,-0.136
225.642952,0.96,-0.178,-0.136
225.693,0.952,-0.176,-0.084
225.742856,0.974,-0.162,-0.078
225.792904,0.96,-0.128,-0.052
225.842952,0.956,-0.114,-0.08
225.893,0.968,-0.128,-0.066
225.942856,0.95,-0.136,-0.078
225.992904,0.944,-0.138,-0.084
226.042952,0.944,-0.144,-0.094
226.093,0.952,-0.148,-0.082
226.143856,0.952,-0.16,-0.072
226.193904,0.962,-0.162,-0.09
226.243952,0.952,-0.154,-0.068
226.294,0.944,-0.114,-0.064
226.343856,0.966,-0.142,-0.064
226.393904,0.978,-0.156,-0.042
226.443952,0.962,-0.148,-0.034
226.494,0.976,-0.158,-0.032
226.543856,0.966,-0.154,-0.04
226.593904,0.974,-0.144,-0.042
226.643952,0.96,-0.15,-0.05
226.694,0.96,-0.16,-0.068
226.743856,0.952,-0.168,-0.05
226.793904,0.962,-0.16,-0.04
226.843952,0.966,-0.17,-0.04
226.894,0.96,-0.174,-0.05
226.943856,0.974,-0.158,-0.03
226.993904,0.962,-0.146,-0.042
227.043952,0.956,-0.148,-0.034
227.094,0.962,-0.164,-0.036
227.144856,0.952,-0.168,-0.034
227.194904,0.966,-0.154,-0.032
227.244952,0.96,-0.154,-0.032
227.295,0.966,-0.162,-0.032
227.344856,0.966,-0.162,-0.032
227.394904,0.96,-0.16,-0.024
227.444952,0.96,-0.168,-0.026
227.495,0.972,-0.16,-0.02
227.544856,0.976,-0.16,-0.026
227.594904,0.93,-0.176,-0.026
227.644952,0.974,-0.166,0.006
227.695,0.972,-0.16,-0.02
227.744856,0.974,-0.158,-0.008
227.794904,0.928,-0.152,-0.01
227.844952,0.962,-0.16,-0.01
227.895,0.93,-0.164,-0.002
227.944856,0.974,-0.158,-0.016
227.994904,0.968,-0.164,-0.016
228.044952,0.972,-0.158,-0.016
228.095,0.96,-0.168,-0.012
228.145856,0.974,-0.154,-0.018
228.195904,0.976,-0.16,-0.004
228.296,0.96,-0.146,0.002
228.345856,0.966,-0.16,0.006
228.395904,0.972,-0.152,-0.002
228.445952,0.968,-0.158,-0.008
228.496,0.966,-0.158,-0.016
228.545856,0.974,-0.148,-0.026
228.595904,0.964,-0.162,0.004
228.645952,0.972,-0.164,-0.02
228.696,0.99,-0.16,-0.032
228.745856,0.988,-0.168,-0.04
228.795904,1.046,-0.206,-0.056
228.845952,1.046,-0.208,-0.08
228.896,0.986,-0.19,-0.114
228.945856,1.048,-0.144,-0.176
228.995904,1.004,-0.09,-0.208
229.045952,0.966,-0.09,-0.194
229.096,0.838,-0.084,-0.168
229.146856,0.79,-0.084,-0.122
229.196904,0.728,-0.05,0.07
229.246952,0.876,-0.296,0.142
229.297,0.91,-0.832,0.098
229.346856,0.684,-0.772,0.142
229.396904,0.696,-0.574,0.166
229.446952,0.766,-0.456,0.216
229.497,0.782,-0.408,0.254
229.546856,0.812,-0.41,0.16
229.596904,0.828,-0.418,0.018
229.646952,0.87,-0.266,-0.082
229.697,1.056,0.152,-0.126
229.946856,0.71,0.27,-0.032
229.996904,0.782,0.262,-0.05
230.046952,0.85,0.24,-0.056
230.097,0.98,0.22,-0.17
230.146856,1.102,0.272,-0.238
230.196904,1.014,0.312,-0.136
230.246952,1.004,0.312,-0.136
230.297,0.966,0.226,-0.004
230.347856,0.978,0.2,0.014
230.397904,0.982,0.27,-0.04
230.447952,0.934,0.294,-0.122
230.498,0.926,0.328,-0.154
230.547856,0.974,0.206,-0.13
230.597904,0.974,0.174,-0.122
230.647952,0.992,0.158,-0.128
230.698,1.03,0.092,-0.128
230.747856,1.172,0.174,-0.186
230.797904,1.126,0.21,-0.266
230.847952,1.038,0.21,-0.26
230.898,1.02,0.152,-0.218
230.947856,1.022,0.158,-0.186
230.997904,0.998,0.142,-0.18
231.047952,0.934,0.142,-0.164
231.098,0.926,0.148,-0.154
231.147856,0.908,0.152,-0.168
231.197904,0.918,0.166,-0.168
231.247952,0.904,0.184,-0.186
231.298,0.91,0.19,-0.212
231.348856,0.892,0.216,-0.194
231.398904,0.902,0.198,-0.19
231.448952,0.892,0.216,-0.2
231.499,0.928,0.174,-0.192
231.548856,0.942,0.16,-0.2
231.598904,0.952,0.162,-0.208
231.648952,0.95,0.174,-0.194
231.699,0.926,0.166,-0.186
231.748856,0.918,0.156,-0.156
231.798904,0.88,0.156,-0.154
231.848952,0.918,0.158,-0.178
231.899,0.87,0.152,-0.2
231.948856,0.926,0.168,-0.196
231.998904,0.928,0.178,-0.212
232.048952,0.92,0.176,-0.2
232.099,0.936,0.174,-0.202
232.148856,0.942,0.192,-0.194
232.198904,0.928,0.166,-0.186
232.248952,0.94,0.15,-0.186
232.299,0.926,0.158,-0.178
232.349856,0.91,0.146,-0.174
232.399904,0.898,0.156,-0.17
232.449952,0.92,0.146,-0.18
232.5,0.924,0.162,-0.186
232.549856,0.92,0.156,-0.192
232.599904,0.944,0.176,-0.188
232.649952,0.952,0.166,-0.184
232.7,0.946,0.172,-0.18
232.749856,0.942,0.156,-0.176
232.799904,0.944,0.14,-0.162
232.849952,0.95,0.13,-0.16
232.9,0.952,0.142,-0.162
232.949856,0.942,0.15,-0.176
232.999904,0.934,0.142,-0.188
233.049952,0.944,0.134,-0.196
233.1,0.968,0.166,-0.186
233.149856,0.952,0.134,-0.196
233.199904,0.934,0.118,-0.192
233.249952,0.99,0.08,-0.212
233.3,0.952,0.124,-0.222
233.350856,0.928,0.118,-0.212
233.400904,0.958,0.012,-0.244
233.450952,0.952,-0.016,-0.25
233.501,0.966,-0.024,-0.186
233.550856,0.966,0.094,-0.196
233.600904,0.982,-0.058,-0.194
233.650952,0.94,-0.02,-0.25
233.701,0.944,-0.222,-0.226
233.750856,1.016,-0.216,-0.358
233.800904,1.052,-0.4,-0.392
233.850952,1.142,-0.624,-0.304
233.901,1.202,-0.904,-0.222
233.950856,1.02,-0.944,-0.064
234.000904,0.846,-0.882,0.008
234.050952,0.572,-0.762,0.126
234.101,0.424,-0.76,0.216
234.351856,0.048,-0.868,0.264
234.401904,0.188,-0.68,0.312
234.451952,0.236,-0.544,0.432
234.502,0.046,-1.008,0.48
234.551856,0.016,-0.826,0.524
234.601904,0.006,-0.784,0.54
234.651952,-0.042,-0.75,0.54
234.702,-0.114,-0.77,0.56
234.751856,-0.142,-0.664,0.62
234.801904,-0.164,-0.738,0.626
234.851952,-0.144,-0.378,0.448
234.902,-0.078,-0.426,0.672
234.951856,-0.072,-0.362,0.702
235.001904,-0.152,-0.594,0.696
235.051952,-0.19,-0.516,0.75
235.102,0.016,-0.488,0.888
235.151856,0.192,-0.5,0.946
235.201904,0.318,-0.552,0.836
235.251952,0.368,-0.48,0.712
235.302,0.462,-0.516,0.48
235.351856,0.494,-0.794,0.078
235.401904,0.504,-0.968,-0.004
235.451952,0.424,-0.404,0.078
235.502,0.85,-1.07,0.11
235.552856,0.846,-0.794,-0.018
235.602904,0.902,-0.698,-0.136
235.652952,1.182,-1.14,-0.156
235.703,0.912,-0.758,-0.206
235.752856,0.816,-0.442,-0.232
235.802904,0.88,-0.526,-0.25
235.852952,0.838,-0.474,-0.314
235.903,0.904,-0.464,-0.264
235.952856,0.92,-0.434,-0.242
236.002904,0.966,-0.388,-0.218
236.052952,1.008,-0.384,-0.164
236.103,1.022,-0.424,-0.168
236.152856,0.994,-0.356,-0.17
236.202904,1.01,-0.328,-0.114
236.252952,0.862,-0.1,-0.126
236.303,0.878,-0.112,-0.144
236.352856,0.952,-0.106,-0.152
236.402904,0.968,-0.21,-0.136
236.452952,0.966,-0.208,-0.128
236.503,0.91,-0.162,-0.136
236.553856,0.934,-0.222,-0.126
236.603904,0.95,-0.216,-0.144
236.653952,0.94,-0.22,-0.122
236.704,0.928,-0.154,-0.12
236.753856,0.982,-0.104,-0.062
236.803904,0.914,-0.212,-0.106
236.853952,0.934,-0.088,-0.116
236.904,0.92,-0.072,-0.132
236.953856,0.924,-0.21,-0.132
237.003904,0.946,-0.192,-0.168
237.053952,0.944,-0.154,-0.168
237.104,0.936,-0.152,-0.16
237.153856,0.95,-0.194,-0.11
237.203904,0.944,-0.186,-0.138
237.253952,0.96,-0.2,-0.106
237.304,0.968,-0.178,-0.114
237.353856,0.962,-0.148,-0.088
237.403904,0.952,-0.104,-0.08
237.453952,0.968,-0.09,-0.106
237.504,0.952,-0.136,-0.114
238.154856,0.976,-0.178,-0.068
238.204904,0.966,-0.174,-0.05
238.254952,0.962,-0.17,-0.068
238.305,0.966,-0.16,-0.076
238.354856,0.95,-0.164,-0.08
238.404904,0.944,-0.174,-0.058
238.454952,0.952,-0.184,-0.058
238.505,0.946,-0.184,-0.064
238.555856,0.952,-0.176,-0.064
238.605904,0.96,-0.168,-0.05
238.655952,0.948,-0.158,-0.052
238.706,0.954,-0.156,-0.058
238.955856,0.966,-0.116,-0.032
239.005904,0.958,-0.142,-0.052
239.055952,0.968,-0.132,-0.016
239.106,0.964,-0.13,-0.042
239.355856,0.978,-0.162,-0.032
239.405904,0.96,-0.144,-0.024
239.455952,0.966,-0.144,-0.032
239.506,0.97,-0.152,-0.044
239.956856,0.992,-0.134,-0.026
240.006904,0.968,-0.128,-0.02
240.056952,0.952,-0.1,-0.036
240.107,0.962,-0.09,-0.04
240.156856,0.952,-0.12,-0.058
240.206904,0.944,-0.102,-0.034
240.256952,0.944,-0.106,-0.026
240.307,0.986,-0.11,-0.028
240.757856,0.876,-0.168,-0.2
240.807904,0.76,-0.224,-0.164
240.857952,0.802,-0.224,-0.18
240.908,0.76,-0.16,-0.11
240.957856,0.764,-0.2,-0.062
241.007904,0.904,-0.152,0.064
241.057952,0.864,-0.08,-0.016
241.108,0.892,-0.186,0.054
241.157856,0.966,-0.354,-0.016
241.207904,1.1,-0.464,0.032
241.257952,1.166,-0.644,-0.048
241.308,1.006,-0.704,-0.09
241.357856,0.758,-0.718,-0.184
241.407904,0.642,-0.712,-0.226
241.457952,0.418,-0.738,-0.194
241.508,0.684,-0.58,-0.226
241.557856,1.262,-0.882,-0.344
241.607904,1.23,-0.44,-0.34
241.657952,0.624,-0.962,-0.256
241.708,0.656,-0.266,-0.184
241.758856,0.61,-0.826,-0.146
241.808904,0.594,-0.85,-0.154
241.858952,0.482,-0.68,-0.296
241.909,0.6,-0.786,-0.24
